From	Entry	GeneID	Reviewed
PAX6	A0A1W2PQ31		unreviewed
PAX6	A0A1W2PQA8		unreviewed
PAX6	A0A1W2PQG3		unreviewed
PAX6	A0A1W2PQG7		unreviewed
PAX6	A0A1W2PQJ8		unreviewed
PAX6	A0A1W2PQL7		unreviewed
PAX6	A0A1W2PQM7		unreviewed
PAX6	A0A1W2PQW3		unreviewed
PAX6	A0A1W2PR58		unreviewed
PAX6	A0A1W2PRA4		unreviewed
PAX6	A0A1W2PRA8	5080;	unreviewed
PAX6	A0A1W2PRG3		unreviewed
PAX6	A0A1W2PRH6		unreviewed
PAX6	A0A1W2PRS6		unreviewed
PAX6	A0A1W2PRU4		unreviewed
PAX6	A0A1W2PRW7		unreviewed
PAX6	A0A1W2PS91		unreviewed
PAX6	A0A1W2PSA8		unreviewed
PAX6	A0A1W2PSB5		unreviewed
PAX6	A0A1X7SBT0		unreviewed
PAX6	B1B1I8		unreviewed
PAX6	B1B1I9		unreviewed
PAX6	B1B1J0		unreviewed
PAX6	D1KF47	5080;	unreviewed
PAX6	E5LBD7		unreviewed
PAX6	E9PKM0		unreviewed
PAX6	F1T0F8	5080;	unreviewed
PAX6	L8E7A6		unreviewed
PAX6	Q2XU31		unreviewed
PAX6	Q2XU32		unreviewed
PAX6	Q56H36		unreviewed
PAX6	Q66SS1	5080;	unreviewed
PAX6	Q6RYC5		unreviewed
PAX6	Q6VMN9		unreviewed
PAX6	Q6VMP0		unreviewed
PAX6	Q7Z5Y4		unreviewed
PAX6	Q7Z6F0		unreviewed
PAX6	Q8IVH0		unreviewed
PAX8	Q06710	7849;	reviewed
PAX8	A0A024R531		unreviewed
PAX8	A0A0S2Z4P2		unreviewed
PAX8	A0A140TA56		unreviewed
PAX8	A0A7P0T907		unreviewed
PAX8	G3V3F3		unreviewed
PAX8	H0YJD1		unreviewed
PAX8	H0YJZ5		unreviewed
PAX8	R9W7C9	7849;	unreviewed
PAX9	P55771	5083;	reviewed
PAX9	A0A669KBA7		unreviewed
PAX9	E9KY20		unreviewed
PAX9	E9KY40		unreviewed
PAX9	E9KY68		unreviewed
PAX9	Q2L4T1	5083;	unreviewed
PAX9	Q7Z4A7		unreviewed
PAXBP1	Q9Y5B6	94104;	reviewed
PAXBP1	H7BZC8		unreviewed
PAXBP1	H7C2W4		unreviewed
PAXIP1	Q6ZW49	22976;	reviewed
PAXIP1	F8WC23		unreviewed
PAXIP1	H7BZI8		unreviewed
PAXX	Q9BUH6	286257;	reviewed
PBDC1	Q9BVG4	51260;	reviewed
PBDC1	A6NDF3	51260;	unreviewed
PBK	Q96KB5	55872;	reviewed
PBK	E5RFX4		unreviewed
PBK	E5RIE1		unreviewed
PBLD	P30039	64081;	reviewed
PBLD	A0A0C4DFS0		unreviewed
PBLD	V9GY00		unreviewed
PBRM1	Q86U86	55193;	reviewed
PBRM1	A0A9L9PXL4		unreviewed
PBRM1	C9J053		unreviewed
PBRM1	C9J409		unreviewed
PBRM1	C9J9L6		unreviewed
PBRM1	C9JCJ2		unreviewed
PBRM1	C9JPI5		unreviewed
PBRM1	C9JQF1		unreviewed
PBRM1	E7EVG2		unreviewed
PBRM1	H0Y5B5		unreviewed
PBX1	P40424	5087;	reviewed
PBX1	A0A8V8TPF7		unreviewed
PBX1	F8WA05		unreviewed
PBX1	H0YKH1		unreviewed
PBX1	H0YLB0		unreviewed
PBX1	H0YLD4		unreviewed
PBX1	H0YLF5		unreviewed
PBX1	H0YLM3		unreviewed
PBX1	H0YLT4		unreviewed
PBX1	Q53YC7	5087;	unreviewed
PBX1	S4R377		unreviewed
PBX2	P40425	5089;	reviewed
PBX3	P40426	5090;	reviewed
PBX3	H0Y5D0		unreviewed
PBX3	H3BLX0		unreviewed
PBX3	Q5JS98		unreviewed
PBX3	Q96AL5	5090;	unreviewed
PBX3	U3KQA2		unreviewed
PBX4	Q9BYU1	80714;	reviewed
PBX4	H0YL59		unreviewed
PBXIP1	Q96AQ6	57326;	reviewed
PBXIP1	F2Z2Z8		unreviewed
PBXIP1	Q5T173		unreviewed
PC	P11498	5091;	reviewed
PC	A0A494BZT5		unreviewed
PC	A0A494C016		unreviewed
PC	A0A494C0T2		unreviewed
PC	A0A494C101		unreviewed
PC	E9PRE7		unreviewed
PC	L8E6S8		unreviewed
PCARE	A6NGG8	388939;	reviewed
PCBD1	P61457	5092;	reviewed
PCBD2	Q9H0N5	84105;	reviewed
PCBD2	H0YA52		unreviewed
PCBP1	Q15365	5093;	reviewed
PCBP1	Q53SS8	5093;	unreviewed
PCBP2	Q15366	5094;	reviewed
PCBP2	F8VRH0		unreviewed
PCBP2	F8VTZ0		unreviewed
PCBP2	F8VXH9		unreviewed
PCBP2	F8VZX2		unreviewed
PCBP2	F8W0G4		unreviewed
PCBP2	F8W1G6		unreviewed
PCBP2	H3BND9		unreviewed
PCBP2	H3BRU6		unreviewed
PCBP2	H3BSP4		unreviewed
PCBP2	H3BSS4		unreviewed
PCBP2	L8E745		unreviewed
PCBP3	P57721	54039;	reviewed
PCBP3	E9PFP8		unreviewed
PCBP3	J3QT27		unreviewed
PCBP3	Q5MJP6		unreviewed
PCBP4	P57723	57060;	reviewed
PCBP4	C9IZV9		unreviewed
PCBP4	C9J0A4		unreviewed
PCBP4	C9J5V4		unreviewed
PCBP4	C9J7A9		unreviewed
PCBP4	C9JSA6		unreviewed
PCBP4	C9JTY5		unreviewed
PCBP4	C9JZY3		unreviewed
PCBP4	C9K0A2		unreviewed
PCBP4	F8WC71		unreviewed
PCBP4	Q9GZT1		unreviewed
PCBP4	Q9HCU2		unreviewed
PCCA	P05165	5095;	reviewed
PCCA	A0A1B0GTR1		unreviewed
PCCA	A0A1B0GU58		unreviewed
PCCA	A0A1B0GUX9		unreviewed
PCCA	A0A1B0GWA1		unreviewed
PCCA	A0A1B0GWI4		unreviewed
PCCA	A0A2R8Y725		unreviewed
PCCA	H0Y4B9		unreviewed
PCCA	H0Y5U0		unreviewed
PCCA	H0Y798		unreviewed
PCCA	Q5JTW6		unreviewed
PCCA	Q5JVH2		unreviewed
PCCB	P05166	5096;	reviewed
PCCB	A0A1B2JLU8		unreviewed
PCCB	C9JAW3		unreviewed
PCCB	C9JQS9		unreviewed
PCCB	C9JVW9		unreviewed
PCCB	C9JVY9		unreviewed
PCCB	E7ENC1		unreviewed
PCCB	E7ETT1		unreviewed
PCCB	E7ETT4		unreviewed
PCCB	E7EUY3		unreviewed
PCCB	E7EX59		unreviewed
PCCB	E9PDR0		unreviewed
PCCB	E9PEC3		unreviewed
PCCB	F8WBI9		unreviewed
PCCB	H7C5C9		unreviewed
PCCB	Q9HBR7		unreviewed
PCDH1	Q08174	5097;	reviewed
PCDH1	D6RAX3		unreviewed
PCDH1	D6RBG2		unreviewed
PCDH1	H0Y9F5		unreviewed
PCDH1	H0Y9I5		unreviewed
PCDH10	Q9P2E7	57575;	reviewed
PCDH10	Q14DV7		unreviewed
PCDH10	X5D2R8		unreviewed
PCDH10	X5D999	57575;	unreviewed
PCDH12	Q9NPG4	51294;	reviewed
PCDH12	E5RJD4		unreviewed
PCDH12	Q7Z738		unreviewed
PCDH12	Q8IUP8		unreviewed
PCDH15	Q96QU1	65217;	reviewed
PCDH15	A0A087WTR6	65217;	unreviewed
PCDH15	A0A087WUC7		unreviewed
PCDH15	A0A087WX70		unreviewed
PCDH15	A0A087WXQ6		unreviewed
PCDH15	A0A087WZN4		unreviewed
PCDH15	A0A087WZN9	65217;	unreviewed
PCDH15	A0A087X1T6	65217;	unreviewed
PCDH15	A0A2R8Y6C0		unreviewed
PCDH15	A0A2R8YEV2		unreviewed
PCDH15	A2A3D8	65217;	unreviewed
PCDH15	A2A3D9		unreviewed
PCDH15	A2A3E1		unreviewed
PCDH15	A2A3E4		unreviewed
PCDH15	A2A3E5		unreviewed
PCDH15	A2A3E6	65217;	unreviewed
PCDH15	A2A3E7	65217;	unreviewed
PCDH15	A2A3E8	65217;	unreviewed
PCDH15	A9Z1W1	65217;	unreviewed
PCDH15	B7ZBT8		unreviewed
PCDH15	E7EM53	65217;	unreviewed
PCDH15	E7EM97		unreviewed
PCDH15	E7EMG8		unreviewed
PCDH17	O14917	27253;	reviewed
PCDH17	A0A087WXV2		unreviewed
PCDH17	A0A087X099		unreviewed
PCDH18	Q9HCL0	54510;	reviewed
PCDH18	A0A087WTW3		unreviewed
PCDH18	B4DLR6		unreviewed
PCDH18	B4DQ29		unreviewed
PCDH18	D6RIG4		unreviewed
PCDH18	L8ECI2		unreviewed
PCDH7	O60245	5099;	reviewed
PCDH7	A0A087X0C9		unreviewed
PCDH7	A0A087X2C4		unreviewed
PCDH7	A0A8Q3SI47		unreviewed
PCDH7	A0A8Q3SI70	5099;	unreviewed
PCDH7	A0A8Q3SI92		unreviewed
PCDH7	A0A8Q3SIA5		unreviewed
PCDH7	A0A8V8TM73	5099;	unreviewed
PCDH8	O95206	5100;	reviewed
PCDH9	Q9HC56	5101;	reviewed
PCDH9	A0A087WZW0		unreviewed
PCDH9	A7E2D9	5101;	unreviewed
PCDH9	B7ZM79	5101;	unreviewed
PCDH9	Q5VT82	5101;	unreviewed
PCDH9	X5D7N0	5101;	unreviewed
PCDHA1	Q9Y5I3	56147;	reviewed
PCDHA10	Q9Y5I2	56139;	reviewed
PCDHA10	A0A5F9ZI55		unreviewed
PCDHA11	Q9Y5I1	56138;	reviewed
PCDHA11	A0A087WZ46		unreviewed
PCDHA12	Q9UN75	56137;	reviewed
PCDHA12	A0A5F9ZHG1		unreviewed
PCDHA13	Q9Y5I0	56136;	reviewed
PCDHA13	C9JA99		unreviewed
PCDHA2	Q9Y5H9	56146;	reviewed
PCDHA3	Q9Y5H8	56145;	reviewed
PCDHA3	A1L2Z5		unreviewed
PCDHA4	Q9UN74	56144;	reviewed
PCDHA4	A0A5F9ZHY0		unreviewed
PCDHA4	A0AAG2UV88		unreviewed
PCDHA4	D6RA20		unreviewed
PCDHA5	Q9Y5H7	56143;	reviewed
PCDHA6	Q9UN73	56142;	reviewed
PCDHA7	Q9UN72	56141;	reviewed
PCDHA8	Q9Y5H6	56140;	reviewed
PCDHA8	B2RN89		unreviewed
PCDHAC1	Q9H158	56135;	reviewed
PCDHAC1	B2RNA7	56135;	unreviewed
PCDHAC2	Q9Y5I4	56134;	reviewed
PCDHAC2	Q6P4R2		unreviewed
PCDHB10	Q9UN67	56126;	reviewed
PCDHB11	Q9Y5F2	56125;	reviewed
PCDHB12	Q9Y5F1	56124;	reviewed
PCDHB12	A0A096LP27		unreviewed
PCDHB13	Q9Y5F0	56123;	reviewed
PCDHB14	Q9Y5E9	56122;	reviewed
PCDHB15	Q9Y5E8	56121;	reviewed
PCDHB15	A0A096LPC0		unreviewed
PCDHB16	Q9NRJ7	57717;	reviewed
PCDHB16	A0A096LP81		unreviewed
PCDHB16	L8E8M9		unreviewed
PCDHB18P	Q96TA0		reviewed
PCDHB2	Q9Y5E7	56133;	reviewed
PCDHB2	A0A096LNI2		unreviewed
PCDHB2	A0A096LNX2		unreviewed
PCDHB2	A0A096LP37		unreviewed
PCDHB2	A0A096LPA4		unreviewed
PCDHB2	Q4KMG6	56133;	unreviewed
PCDHB3	Q9Y5E6	56132;	reviewed
PCDHB3	A0A096LPA4		unreviewed
PCDHB3	A0AAG2UUW3		unreviewed
PCDHB3	Q2M3R2		unreviewed
PCDHB4	Q9Y5E5	56131;	reviewed
PCDHB5	Q9Y5E4	26167;	reviewed
PCDHB5	A0A096LP94		unreviewed
PCDHB6	Q9Y5E3	56130;	reviewed
PCDHB6	A0A096LNH7	56130;	unreviewed
PCDHB7	Q9Y5E2	56129;	reviewed
PCDHB7	Q4KMG7		unreviewed
PCDHB7	Q53HA3		unreviewed
PCDHB8	Q9UN66	56128;	reviewed
PCDHB9	Q9Y5E1	56127;	reviewed
PCDHB9	A0A096LP50		unreviewed
PCDHB9	L8E8J0		unreviewed
PCDHB9	Q3ZB85		unreviewed
PCDHGA1	Q9Y5H4	56114;	reviewed
PCDHGA10	Q9Y5H3	56106;	reviewed
PCDHGA10	Q52LL2		unreviewed
PCDHGA11	Q9Y5H2	56105;	reviewed
PCDHGA12	O60330	26025;	reviewed
PCDHGA2	Q9Y5H1	56113;	reviewed
PCDHGA3	Q9Y5H0	56112;	reviewed
PCDHGA3	A0A087WYH2		unreviewed
PCDHGA3	A4FUP3		unreviewed
PCDHGA3	A4FUP4		unreviewed
PCDHGA3	A4IF53		unreviewed
PCDHGA3	L8EAH5		unreviewed
PCDHGA4	Q9Y5G9	56111;	reviewed
PCDHGA5	Q9Y5G8	56110;	reviewed
PCDHGA6	Q9Y5G7	56109;	reviewed
PCDHGA6	A4IF48		unreviewed
PCDHGA7	Q9Y5G6	56108;	reviewed
PCDHGA8	Q9Y5G5	9708;	reviewed
PCDHGA9	Q9Y5G4	56107;	reviewed
PCDHGB1	Q9Y5G3	56104;	reviewed
PCDHGB1	Q3SY74		unreviewed
PCDHGB2	Q9Y5G2	56103;	reviewed
PCDHGB3	Q9Y5G1	56102;	reviewed
PCDHGB3	L0R6M0		unreviewed
PCDHGB4	Q9UN71	8641;	reviewed
PCDHGB5	Q9Y5G0	56101;	reviewed
PCDHGB6	Q9Y5F9	56100;	reviewed
PCDHGB7	Q9Y5F8	56099;	reviewed
PCDHGC3	Q9UN70	5098;	reviewed
PCDHGC3	A0A087WYB5		unreviewed
PCDHGC3	A0A087X1P2		unreviewed
PCDHGC3	Q9BR81	5098;	unreviewed
PCDHGC5	Q9Y5F6	56097;	reviewed
PCDHGC5	Q2M272		unreviewed
PCED1A	Q9H1Q7	64773;	reviewed
PCED1A	S4R3X0		unreviewed
PCED1A	X6RC47		unreviewed
PCED1A	X6RFT7		unreviewed
PCED1B	Q96HM7	91523;	reviewed
PCED1B	F8VRF7		unreviewed
PCED1B	F8VUD2		unreviewed
PCED1B	F8VYL8		unreviewed
PCF11	O94913	51585;	reviewed
PCF11	A0A8I5KX04	51585;	unreviewed
PCF11	E9PKN0		unreviewed
PCF11	E9PNY7		unreviewed
PCF11	E9PQ01		unreviewed
PCF11	E9PQF9		unreviewed
PCF11	Q0D2H7		unreviewed
PCGF1	Q9BSM1	84759;	reviewed
PCGF2	P35227	7703;	reviewed
PCGF2	A0A087X0Y6		unreviewed
PCGF2	A0A087X259		unreviewed
PCGF2	J3KT13		unreviewed
PCGF3	Q3KNV8	10336;	reviewed
PCGF3	A0A087WVH5		unreviewed
PCGF3	B3KWT8	10336;	unreviewed
PCGF3	B5MEC4		unreviewed
PCGF3	C9J3G7		unreviewed
PCGF3	C9JGV3		unreviewed
PCGF3	C9JYD0		unreviewed
PCGF3	F2Z3P3		unreviewed
PCGF5	Q86SE9	84333;	reviewed
PCGF6	Q9BYE7	84108;	reviewed
PCGF6	A0A3B3ISZ4		unreviewed
PCID2	Q5JVF3	55795;	reviewed
PCID2	Q96H21		unreviewed
PCIF1	Q9H4Z3	63935;	reviewed
PCIF1	A0A087WWZ2		unreviewed
PCK1	P35558	5105;	reviewed
PCK2	Q16822	5106;	reviewed
PCK2	A0A0S2Z430		unreviewed
PCK2	A0A0S2Z451		unreviewed
PCK2	A0A0S2Z4C0		unreviewed
PCK2	A0A384MTT2	5106;	unreviewed
PCK2	H0YKC4		unreviewed
PCK2	H0YM31		unreviewed
PCK2	H0YMA5		unreviewed
PCK2	H0YML5		unreviewed
PCK2	H0YMU6		unreviewed
PCK2	H0YMY3		unreviewed
PCK2	H0YNG4		unreviewed
PCK2	H0YNH9		unreviewed
PCK2	Q6IB91		unreviewed
PCK2	Q712L8		unreviewed
PCLAF	Q15004	9768;	reviewed
PCLAF	H0YKX3		unreviewed
PCLAF	H0YMA4		unreviewed
PCLO	Q9Y6V0	27445;	reviewed
PCLO	E9PE96		unreviewed
PCLO	H7C114		unreviewed
PCLO	H7C261		unreviewed
PCLO	L8E9M5		unreviewed
PCLO	Q32P40		unreviewed
PCM1	Q15154	5108;	reviewed
PCM1	Q9UIS9	4152;	reviewed
PCM1	A0A4W8VX11		unreviewed
PCM1	A0A5H1ZRS1		unreviewed
PCM1	A2RUU9	5108;	unreviewed
PCM1	B9EIS5	5108;	unreviewed
PCM1	E5RGQ4		unreviewed
PCM1	E7EV93		unreviewed
PCM1	E9PGW9		unreviewed
PCM1	H0YBA1		unreviewed
PCMT1	P22061	5110;	reviewed
PCMT1	A0A3F2YNX8	5110;	unreviewed
PCMT1	C9J0F2		unreviewed
PCMT1	F6S8N6	5110;	unreviewed
PCMT1	F8WAV5		unreviewed
PCMT1	F8WAX2		unreviewed
PCMT1	F8WDT3		unreviewed
PCMT1	H7C4X2		unreviewed
PCMTD1	Q96MG8	115294;	reviewed
PCMTD1	E5RGG7		unreviewed
PCMTD1	H0YBU4		unreviewed
PCMTD2	Q9NV79	55251;	reviewed
PCMTD2	A0A0G2JM70		unreviewed
PCMTD2	A0A0G2JR02		unreviewed
PCMTD2	F8W9F3		unreviewed
PCMTD2	I6L9C7		unreviewed
PCMTD2	Q6PIM4		unreviewed
PCMTD2	V9GYG6		unreviewed
PCMTD2	V9GYL1		unreviewed
PCMTD2	V9GYZ4		unreviewed
PCMTD2	V9GYZ7		unreviewed
PCMTD2	V9GZ41		unreviewed
PCNA	P12004	5111;	reviewed
PCNA	Q6FHF5		unreviewed
PCNA	Q6FI35		unreviewed
PCNA	Q7Z6A0		unreviewed
PCNA	Q7Z6A1		unreviewed
PCNA	Q7Z6A2		unreviewed
PCNA	Q7Z6A3		unreviewed
PCNP	Q8WW12	57092;	reviewed
PCNP	A0A0B4J1Z9		unreviewed
PCNP	G5E9V9		unreviewed
PCNT	O95613	5116;	reviewed
PCNT	A0A8Q3SHV6		unreviewed
PCNT	A0A8Q3SHY5		unreviewed
PCNT	A0A8Q3SHZ3		unreviewed
PCNT	A0A8Q3SHZ8		unreviewed
PCNT	A0A8Q3SI04		unreviewed
PCNT	A0A8V8TQ91		unreviewed
PCNT	A0A8V8TQT6		unreviewed
PCNT	H7C2A3		unreviewed
PCNT	Q8IWJ7		unreviewed
PCNX1	Q96RV3	22990;	reviewed
PCNX1	H0YJ76		unreviewed
PCNX1	H0YJ91		unreviewed
PCNX1	H0YJZ0		unreviewed
PCNX2	A6NKB5	80003;	reviewed
PCNX2	E7EVZ6		unreviewed
PCNX2	H0YAR6		unreviewed
PCNX2	H0YAV6		unreviewed
PCNX2	H0YB15		unreviewed
PCNX2	H0YB30		unreviewed
PCNX2	H0YBD1		unreviewed
PCNX2	H0YBD6		unreviewed
PCNX2	H0YBF4		unreviewed
PCNX3	Q9H6A9	399909;	reviewed
PCNX4	Q63HM2	64430;	reviewed
PCNX4	B5MC47		unreviewed
PCNX4	B6ZDM2	64430;	unreviewed
PCNX4	H0YIY3		unreviewed
PCNX4	H0YJ84		unreviewed
PCNX4	H0YJN3		unreviewed
PCNX4	H0YJV9		unreviewed
PCNX4	H9KV87		unreviewed
PCOLCE	Q15113	5118;	reviewed
PCOLCE	A4D2D2		unreviewed
PCOLCE2	Q9UKZ9	26577;	reviewed
PCOLCE2	A0A3B3ITE8		unreviewed
PCOLCE2	C9JYX9		unreviewed
PCOLCE2	H7C520		unreviewed
PCOLCE2	H7C5D5		unreviewed
PCOLCE2	L8E804		unreviewed
PCOTH	Q58A44		reviewed
PCP4	P48539	5121;	reviewed
PCP4	F6SSA2		unreviewed
PCP4L1	A6NKN8	654790;	reviewed
PCSK1	P29120	5122;	reviewed
PCSK1	A1L3V6		unreviewed
PCSK1	D6RJA3		unreviewed
PCSK2	P16519	5126;	reviewed
PCSK4	Q6UW60	54760;	reviewed
PCSK4	K7EJB6		unreviewed
PCSK4	K7EN14		unreviewed
PCSK5	Q92824	5125;	reviewed
PCSK5	A0A669KA35		unreviewed
PCSK5	A0A669KBD8		unreviewed
PCSK5	B1AMG8		unreviewed
PCSK5	I0EZ71		unreviewed
PCSK5	Q5JSG7		unreviewed
PCSK6	P29122	5046;	reviewed
PCSK6	A0A087WY68		unreviewed
PCSK6	A0A087WZR0		unreviewed
PCSK6	A0A0A8WJK9		unreviewed
PCSK6	A0A0J9YW51		unreviewed
PCSK6	A0A7I2V2Z7		unreviewed
PCSK6	A0A7I2V3M4		unreviewed
PCSK6	A0A7I2V3T2		unreviewed
PCSK6	A0A7I2YQH5		unreviewed
PCSK6	A2RQD9	5046;	unreviewed
PCSK6	H0Y3Q0		unreviewed
PCSK6	H0YKK2		unreviewed
PCSK6	H0YKZ4		unreviewed
PCSK6	H0YLC8		unreviewed
PCSK6	H0YMW5		unreviewed
PCSK6	H7BXT3	5046;	unreviewed
PCSK6	L8EAN7		unreviewed
PCSK7	Q16549	9159;	reviewed
PCSK7	A0A1B0GX40		unreviewed
PCSK7	E9PIW7		unreviewed
PCSK7	E9PLM0		unreviewed
PCSK7	E9PMC0		unreviewed
PCSK9	Q8NBP7	255738;	reviewed
PCSK9	A0A669KAY4		unreviewed
PCSK9	A0A669KB81		unreviewed
PCSK9	A0A669KBG0		unreviewed
PCSK9	A0AA34QVH0		unreviewed
PCSK9	A0AAQ5BGU8		unreviewed
PCSK9	A0AAQ5BGX4		unreviewed
PCSK9	A0AAQ5BGZ8		unreviewed
PCTP	Q9UKL6	58488;	reviewed
PCTP	I3L2M9	58488;	unreviewed
PCTP	I3L3H0	58488;	unreviewed
PCTP	I3L4Z8		unreviewed
PCTP	J3QT99		unreviewed
PCTP	L8EA98		unreviewed
PCTP	Q549N3	58488;	unreviewed
PCYOX1	Q9UHG3	51449;	reviewed
PCYOX1	C9JGT6		unreviewed
PCYOX1	C9JM55		unreviewed
PCYOX1	C9K055		unreviewed
PCYOX1	F8W8W4		unreviewed
PCYOX1	Q53ST0		unreviewed
PCYOX1	Q584P1		unreviewed
PCYOX1L	Q8NBM8	78991;	reviewed
PCYOX1L	D6R9J0		unreviewed
PCYOX1L	E7EVZ5		unreviewed
PCYT1A	P49585	5130;	reviewed
PCYT1A	C9J050		unreviewed
PCYT1A	C9J2E1		unreviewed
PCYT1A	C9JEJ2		unreviewed
PCYT1A	C9JPY0		unreviewed
PCYT1A	C9JVS0		unreviewed
PCYT1A	F8WAZ5		unreviewed
PCYT1A	F8WBU2		unreviewed
PCYT1A	H7BZN1		unreviewed
PCYT1A	H7C1T3		unreviewed
PCYT1B	Q9Y5K3	9468;	reviewed
PCYT1B	F2Z2B1		unreviewed
PCYT2	Q99447	5833;	reviewed
PCYT2	I3L102		unreviewed
PCYT2	I3L1C4		unreviewed
PCYT2	I3L1F9		unreviewed
PCYT2	I3L1L9		unreviewed
PCYT2	I3L1R7	5833;	unreviewed
PCYT2	I3L2Q1		unreviewed
PCYT2	I3L3V9		unreviewed
PCYT2	I3NI16		unreviewed
PDAP1	Q13442	11333;	reviewed
PDAP1	F8WBW6		unreviewed
PDCD1	Q15116	5133;	reviewed
PDCD1	A0A0M3M0G7	5133;	unreviewed
PDCD1	E7ER21		unreviewed
PDCD1	H0Y2W6		unreviewed
PDCD10	Q9BUL8	11235;	reviewed
PDCD10	C9J363		unreviewed
PDCD10	C9J5C3		unreviewed
PDCD10	C9J6F3		unreviewed
PDCD10	C9J932		unreviewed
PDCD10	C9JND6		unreviewed
PDCD10	C9JSA3		unreviewed
PDCD10	F8WDF3		unreviewed
PDCD10	H7C5M9		unreviewed
PDCD11	Q14690	22984;	reviewed
PDCD11	A0A3B3IUD7	22984;	unreviewed
PDCD11	S4R3Q4		unreviewed
PDCD1LG2	Q9BQ51	80380;	reviewed
PDCD2	Q16342	5134;	reviewed
PDCD2	A0A087WYJ3	5134;	unreviewed
PDCD2	F5GWT2		unreviewed
PDCD2	F5H4V9		unreviewed
PDCD2	H0YFM2		unreviewed
PDCD2	H0YFS8		unreviewed
PDCD2	H0YFZ5		unreviewed
PDCD2	J3QK82		unreviewed
PDCD2	Q6NW24		unreviewed
PDCD2L	Q9BRP1	84306;	reviewed
PDCD2L	U3KQL1		unreviewed
PDCD4	Q53EL6	27250;	reviewed
PDCD4	Q5VZS7		unreviewed
PDCD5	O14737	9141;	reviewed
PDCD5	K7EQA1		unreviewed
PDCD5	K7ESJ4		unreviewed
PDCD5	Q3HM38		unreviewed
PDCD5	X6R2P6		unreviewed
PDCD6	O75340	10016;	reviewed
PDCD6	A0A024QZ42	10016;	unreviewed
PDCD6	A0A087WZ38	10016;	unreviewed
PDCD6	D6RA21		unreviewed
PDCD6	H0Y9X3		unreviewed
PDCD6	Q86W51		unreviewed
PDCD6-AHRR	A0A6Q8PH81		unreviewed
PDCD6IP	Q8WUM4	10015;	reviewed
PDCD6IP	A0A3B3IT07		unreviewed
PDCD6IP	C9IZF9		unreviewed
PDCD6IP	F8WBR8		unreviewed
PDCD6IP	F8WDK9		unreviewed
PDCD6IP	F8WEQ7		unreviewed
PDCD7	Q8N8D1	10081;	reviewed
PDCD7	A3KMF9		unreviewed
PDCD7	H3BT73		unreviewed
PDCD7	Q569I4		unreviewed
PDCD7	Q6IEG3	10081;	unreviewed
PDCL	Q13371	5082;	reviewed
PDCL	H0Y3M0		unreviewed
PDCL	H0Y5D3		unreviewed
PDCL3	Q9H2J4	79031;	reviewed
PDCL3	C9JST4		unreviewed
PDCL3	H7BZP2		unreviewed
PDE10A	Q9Y233	10846;	reviewed
PDE10A	A0A087WUD0		unreviewed
PDE10A	A0A1B1UZQ1		unreviewed
PDE10A	A0A1B1UZR0	10846;	unreviewed
PDE10A	A0A3B3IRL3		unreviewed
PDE10A	A0A3B3IRU7		unreviewed
PDE10A	A0A3B3IS50		unreviewed
PDE10A	A0A3B3ISJ6		unreviewed
PDE10A	A0A3B3IT18		unreviewed
PDE10A	A0A3B3ITT8		unreviewed
PDE10A	A0A5F9ZHF9		unreviewed
PDE10A	A0A5F9ZI67		unreviewed
PDE10A	A0A7I2V301		unreviewed
PDE10A	A0A7I2V618		unreviewed
PDE10A	A0A7I2YQI4		unreviewed
PDE10A	A0A7I2YQV2		unreviewed
PDE10A	A0AAA9X175		unreviewed
PDE11A	Q9HCR9	50940;	reviewed
PDE11A	E9LCZ2		unreviewed
PDE11A	E9LCZ3		unreviewed
PDE11A	F8WDQ4		unreviewed
PDE11A	H0Y6P9		unreviewed
PDE11A	H7C4D0		unreviewed
PDE11A	Q53S07		unreviewed
PDE11A	Q53S13		unreviewed
PDE12	Q6L8Q7	201626;	reviewed
PDE12	F6T1Q0	201626;	unreviewed
PDE1A	P54750	5136;	reviewed
PDE1A	A0A8Q3WKY5		unreviewed
PDE1A	Q53T15		unreviewed
PDE1A	Q53TB0		unreviewed
PDE1A	Q9UNL9		unreviewed
PDE1A	Q9Y246		unreviewed
PDE1A	Q9Y633	5136;	unreviewed
PDE1A	Q9Y634		unreviewed
PDE1B	Q01064	5153;	reviewed
PDE1B	A0A087WTW8		unreviewed
PDE1B	B4DK72	5153;	unreviewed
PDE1B	F8VZK3		unreviewed
PDE1C	Q14123	5137;	reviewed
PDE1C	A0A0A0MS69	5137;	unreviewed
PDE1C	A0A5F9ZGW6		unreviewed
PDE1C	F8W905		unreviewed
PDE1C	Q75MP2		unreviewed
PDE1C	Q75MW3		unreviewed
PDE1C	Q8TAE4		unreviewed
PDE2A	O00408	5138;	reviewed
PDE2A	C9JPD5		unreviewed
PDE2A	E9PEF1		unreviewed
PDE2A	F5GXX2		unreviewed
PDE2A	F5H130		unreviewed
PDE2A	F5H143		unreviewed
PDE2A	F5H1D7		unreviewed
PDE2A	F5H2R8		unreviewed
PDE2A	F5H2V7		unreviewed
PDE2A	F5H2Z0		unreviewed
PDE2A	F5H3Z7		unreviewed
PDE2A	F5H5P8		unreviewed
PDE2A	H0YFL1		unreviewed
PDE2A	H0YG13		unreviewed
PDE2A	H0YGL2		unreviewed
PDE2A	H7C009		unreviewed
PDE2A	L8E8Y0		unreviewed
